"","Intercept::Est","Intercept::SE","Intercept::t.val","Intercept::pval","TreatmentTreatment :Est","TreatmentTreatment :SE","TreatmentTreatment :t.val","TreatmentTreatment :pval","Time_PointSummer:Est","Time_PointSummer:SE","Time_PointSummer:t.val","Time_PointSummer:pval","TreatmentTreatment :Time_PointSummer:Est","TreatmentTreatment :Time_PointSummer:SE","TreatmentTreatment :Time_PointSummer:t.val","TreatmentTreatment :Time_PointSummer:pval","Intercept::pval.holm","TreatmentTreatment :pval.holm","Time_PointSummer:pval.holm","TreatmentTreatment :Time_PointSummer:pval.holm"
" g__Galerina",7.59176381521317,1.41581837859244,5.43562290292269,8.19318821740347e-05,-4.88293520481576,2.00226955286251,-2.45916917480851,0.0265090309545687,-1.26304565769484,1.85374139720272,-0.693858416512116,0.50227163862645,-1.40504775049333,2.62158622505653,-0.533581081254893,0.592225969104421,0.012756728134067,0.98280476541474,1,1
" g__Gliophorus",-1.64057728167169,1.1339258373451,-1.43827442033413,0.261365413029824,1.40862276341245,1.60361329789871,0.896578666001892,0.417104280816195,-0.0645375505814295,1.48465742345718,-0.0422256428176008,0.528160791389886,-1.461295104866,2.09962266373104,-0.718397017638934,0.449444873564745,0.97991359862962,1,1,0.999397716378889
" g__Tylopilus",0.747937168938121,1.46595657722576,0.539644382112232,0.559860166398819,-0.335014071704412,2.0731756733627,-0.163282924557331,0.685003394810442,0.621167792889847,1.91938770875868,0.328310039779747,0.631124056917138,-1.85285420626903,2.71442412917875,-0.690312536815867,0.493460143732579,1,1,1,1
" g__Umbelopsis",-0.0782650233521316,1.21427366112991,-0.0370058242799973,0.630915190624861,1.14621589115055,1.71724228000235,0.675039317612005,0.508698924205556,-0.746190067538881,1.58985741900542,-0.467603746260656,0.529449533328548,1.925276150796,2.24839792419695,0.865824791183237,0.426680824778837,0.995601180669751,0.99403104164467,1,1
" g__Wilcoxina",-1.60519246204875,1.12372262141452,-1.41562433816734,0.271396043215715,1.08311052791315,1.58918377154986,0.704858733646188,0.472920352898251,-0.166444658372873,1.47129827793321,-0.121261700877161,0.579114197454948,-1.10558582874097,2.08072997894932,-0.554694187292422,0.535785508347159,0.967299592680773,0.992513209134624,0.996064703651374,0.99259366691787
" g__Trechispora",5.09342424639398,1.43358804935822,3.59591732034551,0.00199663989673861,-4.08342929801128,2.02739966225838,-2.02311891908454,0.0694942186010173,-1.83751146139189,1.87700735759089,-0.979608339427697,0.353837012401397,3.31441564196093,2.65448926177912,1.25659033963488,0.255070165096502,0.298063673107675,0.998183938527232,1,1
" o__GS25",-1.66025347100496,1.03536573091622,-1.60586610279,0.212544757135372,0.187068860392749,1.46422825867805,0.13883319333233,0.502665471070297,0.606427752918562,1.3556119525391,0.475988007813336,0.49477299146614,-0.4687811269295,1.91712480859586,-0.257522613602416,0.487935916549678,0.945013675574373,1,0.996438277626347,1
" g__Lecanicillium",3.70456361493215,0.940049298531257,4.07599841336496,0.00314087183219982,1.77928057210765,1.32943046728222,1.36383988527108,0.215526707263205,1.47869524473371,1.23081344785989,1.21588690983011,0.258520658149924,-1.76584242336935,1.74063307071465,-1.03396743688232,0.336344382732577,0.236868971251655,1,1,1
" o__Agaricales",1.73406508221104,1.45014720886618,1.21852855344567,0.280977978131335,1.61661491993769,2.05081785021604,0.794444106000341,0.454480634552486,0.376354726111523,1.89868838670234,0.201257659137426,0.689412191630021,-1.90068868479416,2.68515086719474,-0.710578401903738,0.501418859934064,1,1,1,1
" g__Mycena",5.47670363662178,1.02108807015223,5.41947874942205,1.29862361389675e-05,2.38776950283265,1.44403659718665,1.6715083007245,0.109171504121846,1.02209900324559,1.33691810648256,0.782179460381786,0.450177344612183,-3.16442732225298,1.8906877179698,-1.68564589698042,0.108374730412743,0.00273605712241145,1,1,1
" f__Boletaceae",-1.51076768603641,1.33170293837489,-1.12316989550041,0.344808953335321,0.979184403921387,1.88331235650187,0.527638937785214,0.516881582643231,-0.26451713063315,1.74360843379944,-0.16041190702343,0.626071882261287,0.757376485247935,2.46583469454728,0.318692787303984,0.587383965348746,0.997556224442035,1,1,1
" g__Thelephora",-1.47185946166932,1.17433729441019,-1.25836160125309,0.322388427205734,0.988241589017676,1.66076372855542,0.62011564707837,0.485984819052253,0.100495724742672,1.53756844086981,0.0822395808285307,0.548021148226577,-0.322764421165624,2.17445014215494,-0.16674709616004,0.55075993059819,0.98528938668331,0.990096536803834,1,1
" g__Trichoderma",3.47643706570765,1.07441585264401,3.33981568757172,0.0112372990205423,-0.537816228118443,1.51945347043781,-0.360273990040855,0.646200217988588,-0.587859114139335,1.40674056360048,-0.431757682402385,0.622183089531372,4.5472069675658,1.98943158378417,2.31251362832639,0.040414359946318,0.48190661298795,1,1,0.992082547282979
